,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
log_lik[13483],-0.0232595,0.000164909,0.0110929,0.00929224,-0.0439921,-0.0209743,-0.0102245,5313.59,2619.89,4.27732,1.00178
log_lik[13484],-0.0951452,0.00019003,0.012618,0.0122128,-0.116802,-0.0943813,-0.0758169,4511.47,2773.09,3.63163,1.00065
log_lik[13485],-0.196768,0.00100152,0.0729477,0.0682763,-0.33272,-0.186116,-0.099578,5637.28,2647.75,4.53788,0.999813
log_lik[13486],-0.0917423,0.000586436,0.0384557,0.034677,-0.164615,-0.0849801,-0.0429909,4721.76,2452.48,3.80091,0.999993
log_lik[13487],-0.0833055,0.000508148,0.0363505,0.0310994,-0.151523,-0.0768036,-0.0373129,6058.26,2779.11,4.87677,1.00396
log_lik[13488],-0.880626,0.00383964,0.265342,0.259466,-1.37008,-0.85431,-0.499065,5178.96,2414.51,4.16895,1.00009
log_lik[13489],-0.0563938,0.000385837,0.0268328,0.023434,-0.106959,-0.0509697,-0.0233442,5445.25,2937.84,4.38331,1.00213
log_lik[13490],-0.30076,0.000919596,0.0687841,0.0672496,-0.423136,-0.295817,-0.197371,5546.69,2426.36,4.46497,1.00094
log_lik[13491],-0.36611,0.00192461,0.132173,0.124046,-0.611448,-0.348817,-0.184971,5114.79,2260.32,4.11729,1.00255
log_lik[13492],-0.379265,0.0010671,0.0794728,0.0799711,-0.516218,-0.373556,-0.260308,5668.01,2669.22,4.56262,1.00139
log_lik[13493],-0.0969791,0.000621979,0.0405786,0.0357647,-0.174543,-0.0896264,-0.0459348,4706.75,2423.95,3.78883,0.999934
log_lik[13494],-0.0842223,0.000412257,0.0277602,0.0255201,-0.134952,-0.0803919,-0.0472032,4958.78,2936.97,3.99171,1.00167
log_lik[13495],-1.57197,0.00240983,0.176458,0.179553,-1.87181,-1.56617,-1.28981,5393.71,2866.17,4.34182,1.00109
log_lik[13496],-0.075112,0.000489698,0.0312121,0.0277032,-0.133819,-0.0698712,-0.035768,4908.23,2786.0,3.95102,1.00125
log_lik[13497],-0.874246,0.00285789,0.212579,0.216228,-1.24531,-0.857733,-0.554916,5488.21,2988.99,4.41789,1.00117
