,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-43412.3,3.80363,126.432,125.028,-43620.3,-43413.9,-43199.5,1139.67,1422.78,0.898893,1.00387
beta_D[1],0.0922151,0.000560958,0.0393579,0.0398464,0.0262762,0.0919751,0.156771,4960.94,2763.07,3.91286,1.00321
beta_D[2],-0.00209051,0.000827315,0.0542611,0.0535228,-0.0875472,-0.00298072,0.0904743,4334.54,2552.67,3.41879,1.00004
beta_D[3],0.073527,0.000743644,0.051158,0.0513694,-0.0102345,0.0730114,0.157225,4769.94,2878.6,3.76221,1.00118
beta_D[4],0.00858932,0.000993201,0.0704003,0.0716591,-0.104356,0.0072928,0.125989,5132.75,2826.97,4.04836,1.00039
beta_D[5],0.073621,0.00190631,0.12991,0.133064,-0.13672,0.0745661,0.286459,4638.43,2475.22,3.65848,1.00107
beta_D[6],-0.00261325,0.00116142,0.0810312,0.0804809,-0.135109,-0.00222519,0.131167,4867.91,3168.2,3.83948,1.00055
beta_D[7],-0.0444666,0.0046499,0.28366,0.279227,-0.496744,-0.0584822,0.435603,3886.81,2433.98,3.06566,1.00046
beta_D[8],-0.0123966,0.000538294,0.0410138,0.0397195,-0.0813777,-0.012106,0.0545803,5872.8,2916.8,4.63207,1.00282
beta_D[9],-0.0856615,0.000801942,0.0548002,0.0562076,-0.175374,-0.0853298,0.00395562,4682.57,2953.6,3.6933,1.00287
beta_D[10],-0.0428842,0.00111301,0.0791163,0.0740672,-0.175982,-0.0427109,0.0882315,5101.35,2560.9,4.0236,1.0002
beta_D[11],-0.119232,0.00139151,0.0910637,0.0903959,-0.273977,-0.118898,0.0306726,4272.46,2839.91,3.36983,1.00001
beta_D[12],-0.0853298,0.00684093,0.433153,0.413229,-0.815569,-0.0715762,0.610794,4133.22,2549.14,3.26001,1.00196
beta_D[13],-0.13812,0.00309829,0.196379,0.189927,-0.464449,-0.132486,0.179252,4057.73,2331.21,3.20046,0.999825
beta_D[14],0.000228216,0.00130898,0.0882083,0.0879595,-0.146315,0.000974877,0.144061,4585.76,2660.88,3.61693,1.00158
beta_D[15],-0.105135,0.00247821,0.163867,0.161317,-0.38231,-0.103478,0.159314,4450.74,2297.37,3.51044,1.00003
beta_D[16],-0.307347,0.00352159,0.237738,0.233646,-0.704996,-0.303587,0.0692675,4617.49,2615.11,3.64196,1.00014
beta_D[17],0.0468569,0.00300727,0.195194,0.1982,-0.268396,0.0453507,0.372193,4238.25,2639.51,3.34284,1.00095
beta_D[18],-0.0408472,0.00054462,0.0383305,0.0384065,-0.103179,-0.041192,0.0236875,4983.09,3052.17,3.93033,1.00068
beta_D[19],0.03444,0.00101322,0.0645237,0.064538,-0.0695451,0.0336977,0.141978,4179.73,2453.06,3.29669,1.00197
beta_D[20],0.125046,0.00216343,0.152047,0.152929,-0.122116,0.123304,0.379387,4992.22,2989.32,3.93752,1.00152
beta_D[21],-0.46943,0.00405424,0.270636,0.268563,-0.93275,-0.462671,-0.0482263,4536.8,2822.06,3.57832,1.00189
beta_D[22],0.0335816,0.000802299,0.0537919,0.0542076,-0.0522066,0.032661,0.124188,4487.8,2851.2,3.53967,1.00034
beta_D[23],0.0659167,0.000998395,0.0696188,0.0691971,-0.0450551,0.0629015,0.18174,4936.92,2924.65,3.89391,1.00109
beta_D[24],0.0157035,0.0008639,0.0581192,0.0573868,-0.0807077,0.0145336,0.111407,4474.49,3015.84,3.52918,1.00117
beta_D[25],0.114639,0.00140237,0.0954199,0.0934922,-0.0429014,0.113398,0.274153,4682.6,2907.17,3.69332,1.00007
beta_D[26],0.0799897,0.00526313,0.342256,0.330142,-0.481021,0.0793435,0.640715,4289.66,2687.75,3.38339,1.0028
beta_D[27],0.0555924,0.00125064,0.0886649,0.0889028,-0.0898555,0.054668,0.204104,5075.0,2741.92,4.00281,1.00194
beta_D[28],0.169421,0.00298814,0.200691,0.195074,-0.161034,0.168944,0.505573,4583.6,2997.73,3.61523,1.00121
beta_D[29],0.175784,0.00144463,0.0951576,0.0923981,0.0180361,0.174752,0.332511,4411.34,2903.04,3.47937,0.999795
beta_D[30],0.00276434,0.00121113,0.0793722,0.0790657,-0.125124,0.00317467,0.135835,4300.76,2833.78,3.39215,1.00098
beta_D[31],0.111147,0.00150598,0.106449,0.10649,-0.0639873,0.111634,0.285332,5039.45,2533.28,3.97478,1.00043
beta_D[32],0.0967277,0.00169625,0.114161,0.113106,-0.0902124,0.095769,0.287006,4645.23,2565.18,3.66384,1.00103
beta_D[33],0.23134,0.00384784,0.250769,0.251486,-0.167678,0.221765,0.656414,4418.58,2734.61,3.48508,1.0004
beta_D[34],-0.0307706,0.00329434,0.222667,0.218213,-0.405049,-0.0278497,0.322866,4625.02,2873.91,3.6479,1.00296
beta_D[35],0.0564629,0.00162535,0.115051,0.114929,-0.130526,0.0545683,0.252006,5024.17,2739.06,3.96272,1.00203
beta_D[36],0.167201,0.00148148,0.0965446,0.0938939,0.00741946,0.168348,0.326585,4276.17,2964.21,3.37276,1.00271
beta_D[37],0.197928,0.00292446,0.177624,0.177106,-0.08126,0.192099,0.501736,3774.38,2639.12,2.97698,1.00008
beta_D[38],0.0711613,0.00108613,0.0782179,0.0793839,-0.0569075,0.0701843,0.200962,5209.3,2965.92,4.10875,1.00164
beta_D[39],0.187904,0.00240245,0.163168,0.156476,-0.0711961,0.184472,0.465344,4639.1,2693.01,3.65901,0.999917
beta_D[40],0.42339,0.00949811,0.564986,0.559318,-0.460538,0.403581,1.39192,3727.7,2286.64,2.94016,1.00037
beta_D[41],-0.0190182,0.00148278,0.100895,0.0990386,-0.182954,-0.0218577,0.15096,4758.25,2555.04,3.75298,1.00145
beta_D[42],0.0414769,0.00175796,0.113389,0.114673,-0.143719,0.0403981,0.225986,4184.46,2747.98,3.30042,1.00297
beta_D[43],-0.198973,0.00229,0.154676,0.149413,-0.461661,-0.194237,0.0546359,4577.46,2560.56,3.61039,1.00075
beta_D[44],0.091674,0.00148849,0.0978756,0.0966721,-0.0725359,0.0923274,0.256841,4334.62,2539.77,3.41885,1.00116
beta_D[45],-0.0811068,0.00217993,0.145462,0.144313,-0.315749,-0.0813084,0.165297,4507.37,2800.02,3.55511,1.00087
beta_D[46],-0.253566,0.00219825,0.147256,0.145129,-0.495097,-0.256333,-0.00717583,4401.15,3024.46,3.47133,1.00196
beta_D[47],-0.0736046,0.00106858,0.0726998,0.0731801,-0.194667,-0.0725622,0.0407136,4635.76,3091.13,3.65637,0.999723
beta_D[48],0.0375899,0.00122934,0.0841304,0.0838884,-0.103263,0.0374576,0.17798,4756.71,2752.52,3.75177,1.0001
beta_c[1],0.879851,0.000524149,0.0362163,0.0354793,0.819905,0.880422,0.93914,4745.65,2670.85,3.74305,1.00045
beta_c[2],0.936711,0.000900585,0.0571379,0.0563988,0.843233,0.936136,1.03098,4028.5,2746.89,3.17741,1.00172
beta_c[3],0.976051,0.000791966,0.0520812,0.050654,0.889407,0.975584,1.064,4324.76,2620.69,3.41108,1.0005
beta_c[4],1.12257,0.00106192,0.0665472,0.0634246,1.01695,1.12223,1.23407,3984.06,3081.1,3.14236,1.00124
beta_c[5],0.912435,0.00190728,0.131426,0.131615,0.70428,0.905869,1.13478,4832.55,2462.02,3.81159,1.00191
beta_c[6],1.12615,0.00133712,0.0884989,0.0895246,0.985845,1.12458,1.27176,4436.2,2752.95,3.49898,1.00032
beta_c[7],1.85675,0.00597432,0.353553,0.343971,1.3154,1.82998,2.46835,3876.06,2667.76,3.05717,1.00278
beta_c[8],0.878749,0.000638484,0.0438842,0.0445226,0.807348,0.877919,0.950472,4793.03,2836.28,3.78042,1.00169
beta_c[9],0.798303,0.000811295,0.0549034,0.0559053,0.710402,0.798338,0.890084,4625.46,2616.08,3.64825,1.0034
beta_c[10],0.967125,0.00111954,0.0806863,0.0795695,0.83397,0.966316,1.09973,5193.01,2558.49,4.0959,1.00047
beta_c[11],0.82936,0.00142732,0.101756,0.103147,0.66768,0.828861,0.995478,5149.26,3101.23,4.06138,1.00218
beta_c[12],0.767849,0.00552966,0.377862,0.369059,0.167595,0.753306,1.41112,4770.45,2376.21,3.76261,1.00249
beta_c[13],1.18561,0.00632231,0.399865,0.405481,0.572952,1.16273,1.87521,4232.89,2520.06,3.33862,0.99999
beta_c[14],0.872175,0.00117312,0.0796008,0.0802046,0.743717,0.871698,1.00407,4708.35,3263.23,3.71363,1.00172
beta_c[15],0.856465,0.00251096,0.174659,0.172693,0.576209,0.85311,1.15786,5003.84,2578.89,3.94669,0.999933
beta_c[16],0.718795,0.00323869,0.229341,0.237966,0.358999,0.713719,1.10344,5064.82,2522.55,3.99479,1.00168
beta_c[17],1.18403,0.00247309,0.17533,0.175055,0.905255,1.17768,1.4857,5270.33,2935.55,4.15688,1.0017
beta_c[18],0.960943,0.000535494,0.0353815,0.0348472,0.903946,0.960564,1.02014,4427.19,2515.72,3.49187,1.00024
beta_c[19],1.02624,0.000867156,0.0607255,0.0592991,0.92729,1.02447,1.12717,4941.8,3005.79,3.89776,1.00252
beta_c[20],1.15438,0.00206081,0.144481,0.142629,0.920464,1.15176,1.39821,5009.93,3187.92,3.95149,1.0005
beta_c[21],1.10402,0.00555799,0.374524,0.378436,0.528099,1.08732,1.73909,4635.68,2835.9,3.65631,1.00037
beta_c[22],0.908229,0.000805743,0.0576252,0.0568263,0.813584,0.908515,1.00193,5132.8,2875.23,4.0484,1.0015
beta_c[23],0.663502,0.00108394,0.0712007,0.0717271,0.545128,0.663007,0.780488,4345.19,2647.16,3.42719,1.00115
beta_c[24],1.01293,0.000877287,0.0587483,0.0589259,0.916599,1.01265,1.11028,4520.98,2876.93,3.56584,1.00126
beta_c[25],0.964171,0.00135582,0.0972652,0.0959102,0.800653,0.963228,1.12706,5187.14,2601.74,4.09127,1.0011
beta_c[26],0.731862,0.00451034,0.298687,0.295802,0.254243,0.725014,1.24908,4432.38,2847.06,3.49596,1.00014
beta_c[27],0.999543,0.00135916,0.0942008,0.0925101,0.844406,0.998471,1.15797,4825.29,2931.8,3.80586,1.00159
beta_c[28],1.04828,0.00302987,0.210884,0.210029,0.711184,1.0415,1.40492,4967.41,2848.58,3.91796,1.00133
beta_c[29],0.861959,0.00183374,0.113332,0.112209,0.67789,0.860226,1.04572,3888.53,2830.73,3.06701,0.999941
beta_c[30],0.849495,0.00111637,0.0781075,0.0793486,0.721889,0.849411,0.978853,4915.07,2730.3,3.87668,1.00011
beta_c[31],0.982669,0.00182019,0.116981,0.116987,0.793594,0.980266,1.17919,4309.7,2920.37,3.3992,1.0009
beta_c[32],1.03388,0.00178496,0.119302,0.119899,0.850285,1.03095,1.24271,4508.64,2916.46,3.55611,1.00273
beta_c[33],0.344563,0.00397365,0.274107,0.27758,-0.10168,0.339254,0.805458,4778.87,2871.58,3.76925,1.00258
beta_c[34],0.951357,0.00369225,0.236618,0.235761,0.582677,0.938957,1.3551,4183.42,2832.58,3.2996,1.00257
beta_c[35],0.96665,0.00173601,0.116691,0.117554,0.777786,0.963281,1.16152,4523.8,2846.97,3.56807,1.00172
beta_c[36],0.919463,0.00162785,0.099678,0.100111,0.75864,0.916507,1.08426,3830.67,2763.04,3.02137,1.00064
beta_c[37],1.1786,0.00349438,0.205414,0.204702,0.855697,1.17073,1.53111,3621.05,2306.58,2.85604,1.00124
beta_c[38],0.710839,0.00114018,0.0772548,0.0765982,0.583354,0.710037,0.838937,4625.29,3039.63,3.64812,1.00229
beta_c[39],0.677146,0.00227685,0.152323,0.152563,0.435087,0.673795,0.931963,4561.1,2609.01,3.59748,1.00086
beta_c[40],1.27032,0.00656109,0.414691,0.400695,0.614021,1.25612,1.97827,4244.95,2437.69,3.34813,1.00076
beta_c[41],1.26419,0.00173297,0.11715,0.112865,1.07502,1.26232,1.45846,4604.1,2474.96,3.63141,1.00171
beta_c[42],1.1945,0.00158319,0.112166,0.107983,1.01316,1.19075,1.38331,5129.04,2711.44,4.04544,0.99989
beta_c[43],0.988005,0.00322651,0.215474,0.214126,0.639962,0.980924,1.3494,4511.25,2651.62,3.55817,1.00186
beta_c[44],0.981736,0.00160417,0.104472,0.102084,0.815208,0.978303,1.15675,4289.3,2804.26,3.38311,1.00058
beta_c[45],1.35392,0.00257509,0.16805,0.171262,1.0933,1.34745,1.64023,4426.22,2480.58,3.49111,1.00081
beta_c[46],1.35512,0.00263949,0.164777,0.164116,1.09661,1.34838,1.6377,3989.94,2924.77,3.147,1.00099
beta_c[47],1.26187,0.00109516,0.0742002,0.0757255,1.14317,1.2606,1.38568,4730.45,2925.51,3.73106,1.00089
beta_c[48],1.18955,0.00127047,0.0874164,0.0882227,1.04757,1.18906,1.33253,4790.32,2451.26,3.77828,1.00149
beta_tau[1],-0.034114,0.000339413,0.0230689,0.0230742,-0.0720338,-0.0339968,0.00372386,4609.68,2829.68,3.6358,1.00026
beta_tau[2],0.217594,0.000710549,0.0522822,0.0532879,0.13326,0.21693,0.304529,5331.59,2708.5,4.2052,1.00072
beta_tau[3],0.0445432,0.000626264,0.0390998,0.0390385,-0.018335,0.0445502,0.109095,3973.26,2494.47,3.13384,1.00103
beta_tau[4],0.419748,0.00140949,0.0910288,0.0869773,0.27379,0.417847,0.576357,4360.43,2531.86,3.43921,1.00019
beta_tau[5],0.248608,0.00134457,0.0938224,0.0951734,0.0939471,0.248382,0.404261,4907.76,2767.91,3.87091,1.00103
beta_tau[6],0.362773,0.00118205,0.0863658,0.0884091,0.220537,0.363432,0.504508,5352.38,2785.76,4.2216,1.0002
beta_tau[7],-0.163466,0.00386256,0.261376,0.256823,-0.60046,-0.164371,0.277901,4623.94,2725.0,3.64705,1.00128
beta_tau[8],-0.0689852,0.000432878,0.0315239,0.0316821,-0.120647,-0.0685456,-0.0179456,5324.67,2514.64,4.19974,1.00046
beta_tau[9],0.439715,0.000721383,0.0462194,0.0464269,0.363559,0.439373,0.513791,4097.92,2986.71,3.23217,1.00268
beta_tau[10],-0.0841248,0.00132051,0.0891705,0.0877694,-0.233557,-0.0843936,0.0621413,4610.27,2773.2,3.63627,1.00133
beta_tau[11],0.189788,0.00126791,0.0842239,0.0857358,0.052168,0.190883,0.325806,4476.47,2676.86,3.53074,1.00111
beta_tau[12],0.149869,0.00620649,0.412629,0.411742,-0.521928,0.142561,0.830984,4448.9,3012.86,3.50899,1.00044
beta_tau[13],-0.373222,0.00343064,0.217783,0.212333,-0.734545,-0.368998,-0.0201459,4090.03,2741.48,3.22594,1.00151
beta_tau[14],0.00390188,0.000953203,0.0631722,0.0624328,-0.103034,0.00471106,0.106167,4433.76,2823.6,3.49705,1.00051
beta_tau[15],0.00574029,0.00257,0.182687,0.180232,-0.292901,0.00688368,0.306913,5092.92,2856.2,4.01695,1.00085
beta_tau[16],-0.263091,0.0031576,0.226337,0.229856,-0.634555,-0.258445,0.113662,5174.68,2914.73,4.08144,1.00195
beta_tau[17],0.348159,0.00371242,0.233349,0.233288,-0.0297865,0.343871,0.745053,3931.49,2649.42,3.10089,1.00058
beta_tau[18],0.827185,0.00052815,0.0349088,0.0343766,0.770502,0.827233,0.886501,4442.14,3005.95,3.50366,0.999764
beta_tau[19],0.074048,0.000798789,0.0563624,0.0559749,-0.0195006,0.0736912,0.166821,4994.17,2870.46,3.93906,1.00186
beta_tau[20],0.0702652,0.00260244,0.167949,0.166478,-0.210515,0.0713959,0.344263,4194.16,2196.08,3.30807,1.00152
beta_tau[21],1.81241,0.00572039,0.395348,0.393953,1.17573,1.80216,2.47577,4856.62,3214.92,3.83057,1.00082
beta_tau[22],0.154184,0.000601834,0.0417557,0.0423005,0.0855435,0.153524,0.22355,4849.04,2574.28,3.82459,1.00002
beta_tau[23],0.282001,0.0011312,0.0748114,0.0734856,0.158627,0.280936,0.40806,4367.27,2963.36,3.44461,0.99991
beta_tau[24],-0.0420008,0.000911249,0.058442,0.0583948,-0.13579,-0.04363,0.057438,4150.73,2621.25,3.27381,0.999835
beta_tau[25],0.0315189,0.00119072,0.0827078,0.0837184,-0.10255,0.0311515,0.167569,4836.4,2918.02,3.81463,1.00189
beta_tau[26],-0.246727,0.00411679,0.283645,0.276694,-0.722826,-0.244584,0.219413,4767.02,3242.94,3.75991,1.00152
beta_tau[27],0.580039,0.00149847,0.107442,0.108734,0.402887,0.581624,0.754091,5294.36,2730.17,4.17584,1.00294
beta_tau[28],0.32508,0.00300692,0.211164,0.215449,-0.0145406,0.326681,0.676801,4949.3,2401.88,3.90367,1.00146
beta_tau[29],0.483439,0.00129863,0.0980783,0.0980688,0.325358,0.481786,0.647761,5789.55,2512.83,4.56641,1.00387
beta_tau[30],0.273357,0.00141903,0.0975295,0.0977277,0.11397,0.27239,0.433226,4787.84,2473.81,3.77633,1.00101
beta_tau[31],0.561637,0.00151234,0.104181,0.105878,0.391166,0.560106,0.735618,4777.22,2675.31,3.76795,1.00067
beta_tau[32],0.97889,0.00178329,0.124028,0.123561,0.778472,0.976742,1.18633,4899.76,3038.42,3.8646,1.00132
beta_tau[33],0.428748,0.00478166,0.328744,0.324632,-0.111971,0.427858,0.966508,4738.2,2847.65,3.73717,0.99966
beta_tau[34],0.898888,0.00444191,0.306493,0.31205,0.413249,0.88984,1.41605,4858.97,2701.81,3.83243,1.00009
beta_tau[35],0.314074,0.00168315,0.115384,0.114215,0.126148,0.315046,0.50609,4759.79,2511.65,3.7542,0.999873
beta_tau[36],0.11092,0.00142327,0.0947105,0.0952955,-0.0397754,0.111177,0.262209,4463.16,2486.93,3.52024,1.00293
beta_tau[37],0.60982,0.00407121,0.248597,0.248488,0.206572,0.60869,1.02854,3723.31,2839.88,2.9367,1.00085
beta_tau[38],-0.229898,0.00102979,0.0728737,0.072949,-0.350663,-0.228962,-0.111544,5031.07,2790.56,3.96817,1.00073
beta_tau[39],0.132434,0.00214459,0.143597,0.143129,-0.104752,0.133433,0.368556,4585.13,2886.15,3.61644,1.00121
beta_tau[40],0.563078,0.00446759,0.29811,0.299594,0.101665,0.553843,1.07108,4547.83,2813.35,3.58702,0.999704
beta_tau[41],0.238426,0.0013911,0.0937869,0.0904201,0.0826971,0.239004,0.394387,4608.69,2825.17,3.63502,1.00137
beta_tau[42],-0.114411,0.00225727,0.14966,0.147929,-0.371545,-0.111957,0.133297,4482.41,3030.19,3.53542,1.00088
beta_tau[43],-0.139909,0.00293611,0.190582,0.19295,-0.457842,-0.137304,0.1735,4272.06,2867.17,3.36951,1.00077
beta_tau[44],0.294971,0.00198706,0.136984,0.137473,0.0721807,0.292702,0.5202,4815.03,2779.13,3.79777,0.999927
beta_tau[45],0.159839,0.00169722,0.122452,0.123243,-0.0409001,0.16017,0.363027,5221.03,2815.62,4.11799,1.0036
beta_tau[46],0.0807938,0.00177604,0.122115,0.121061,-0.121074,0.0792617,0.285951,4795.77,3043.54,3.78258,1.00025
beta_tau[47],0.114456,0.000819439,0.0581803,0.0560104,0.017561,0.116252,0.209729,5073.41,2902.68,4.00156,0.999477
beta_tau[48],0.354097,0.00112009,0.0772486,0.0788298,0.227696,0.35598,0.480772,4975.74,2720.61,3.92453,1.00145
gamma_no_prior,-0.030269,0.000239846,0.0136754,0.0140318,-0.0534031,-0.0299404,-0.00768475,3242.34,2982.26,2.55734,1.00046
alpha_user_raw[1],-0.221093,0.00924562,0.62727,0.639126,-1.26156,-0.217508,0.801754,4607.09,2952.48,3.63376,1.00023
alpha_user_raw[2],0.240848,0.0135308,0.963356,0.947223,-1.37844,0.232358,1.83547,5144.46,2476.91,4.0576,1.00134
alpha_user_raw[3],-0.209839,0.015268,0.982145,0.983384,-1.80601,-0.226896,1.39196,4180.62,2518.45,3.29739,1.00115
alpha_user_raw[4],0.164918,0.0143064,0.928841,0.908784,-1.37458,0.177645,1.70547,4248.87,2763.32,3.35122,1.0013
alpha_user_raw[5],0.268214,0.0133291,0.980541,0.969037,-1.33964,0.273765,1.85402,5426.22,2781.4,4.27983,1.00056
alpha_user_raw[6],-0.021374,0.0120377,0.855812,0.849612,-1.41904,-0.0256875,1.3846,5062.15,2817.63,3.99268,1.00231
alpha_user_raw[7],0.254698,0.0149322,0.987107,0.996126,-1.37772,0.249838,1.8753,4366.79,2497.63,3.44423,1.00064
alpha_user_raw[8],0.159311,0.0128033,0.924777,0.934969,-1.34932,0.146634,1.70101,5348.31,3108.34,4.21839,0.999952
alpha_user_raw[9],-0.21909,0.0133894,0.952758,0.934582,-1.80136,-0.225154,1.36369,5070.44,2888.01,3.99922,1.00165
alpha_user_raw[10],-0.224573,0.0136367,0.953469,0.939594,-1.78688,-0.228585,1.33311,4939.76,2975.7,3.89615,1.00005
alpha_user_raw[11],-0.188112,0.0132002,0.939988,0.957344,-1.71962,-0.184917,1.39352,5069.53,3071.61,3.9985,1.0014
alpha_user_raw[12],-0.234338,0.0139176,0.982121,0.958353,-1.84536,-0.25091,1.39501,4977.75,2920.97,3.92611,1.00038
alpha_user_raw[13],0.574318,0.0130999,0.895384,0.888197,-0.906632,0.576006,2.07103,4659.29,2700.04,3.67493,1.00337
alpha_user_raw[14],-0.211644,0.0133719,0.927331,0.947872,-1.74131,-0.209388,1.30291,4833.77,2398.85,3.81255,1.00064
alpha_user_raw[15],0.222326,0.0120767,0.821303,0.838727,-1.13277,0.2172,1.58398,4621.68,3014.84,3.64527,1.00184
alpha_user_raw[16],0.235373,0.0148342,0.982187,0.964814,-1.39691,0.2322,1.86602,4515.28,2292.16,3.56135,1.00126
alpha_user_raw[17],-0.265673,0.0130741,0.973298,0.982272,-1.84753,-0.269199,1.33154,5536.6,3058.5,4.36689,1.00089
alpha_user_raw[18],0.200431,0.014008,0.979369,0.986132,-1.39046,0.201025,1.87058,4914.25,2969.81,3.87603,1.00207
alpha_user_raw[19],0.458876,0.0149378,0.962721,0.957436,-1.11794,0.447491,2.07526,4199.85,2932.25,3.31255,1.00359
alpha_user_raw[20],-0.220507,0.0146022,0.991471,1.01292,-1.83615,-0.206023,1.44097,4611.76,2728.95,3.63745,1.00131
alpha_user_raw[21],-0.210402,0.0147522,0.991517,0.995939,-1.837,-0.226338,1.44078,4527.36,2418.5,3.57088,1.0016
alpha_user_raw[22],0.282962,0.0123517,0.876468,0.867228,-1.13424,0.263341,1.74676,5039.85,2716.68,3.97509,1.00072
alpha_user_raw[23],-0.249583,0.0144357,0.976623,0.983949,-1.83646,-0.238951,1.3621,4550.42,2610.75,3.58906,0.99967
alpha_user_raw[24],0.389537,0.0138204,0.975168,0.964962,-1.1795,0.383039,2.01998,5002.56,2974.27,3.94568,1.00035
alpha_user_raw[25],0.21483,0.0131458,0.949644,0.942132,-1.38098,0.226513,1.77175,5249.14,3024.53,4.14016,0.999601
alpha_user_raw[26],-0.903062,0.00297287,0.180348,0.178685,-1.20207,-0.904109,-0.608057,3736.76,2190.76,2.9473,1.00014
alpha_user_raw[27],-0.20878,0.0144515,0.96578,0.932987,-1.83316,-0.205665,1.34427,4465.52,2750.59,3.5221,1.00101
alpha_user_raw[28],0.209954,0.0134202,0.962278,0.965118,-1.3668,0.189825,1.78057,5136.12,2854.24,4.05102,1.00179
alpha_user_raw[29],-0.197467,0.0131954,0.905787,0.923046,-1.69121,-0.19425,1.28712,4789.96,2635.62,3.778,1.00093
alpha_user_raw[30],0.311762,0.0130691,0.942461,0.920315,-1.22515,0.303914,1.87835,5325.61,3167.8,4.20048,1.00246
alpha_user_raw[31],-1.02827,0.0105495,0.798496,0.785232,-2.3433,-1.02753,0.276954,5752.25,2320.64,4.53699,1.0041
alpha_user_raw[32],-0.215858,0.0126096,0.874276,0.892968,-1.66034,-0.202561,1.22058,4949.0,2884.65,3.90344,1.00142
alpha_user_raw[33],-0.303383,0.0116024,0.786618,0.805974,-1.60129,-0.298244,0.966364,4632.38,2875.68,3.65371,1.00482
alpha_user_raw[34],-0.0154877,0.0134181,0.941778,0.954244,-1.55541,-0.0175601,1.52132,4954.69,2871.14,3.90793,1.00065
alpha_user_raw[35],0.214621,0.0134127,0.985674,0.995853,-1.40035,0.207783,1.81863,5430.87,2866.63,4.28351,1.00067
alpha_user_raw[36],-0.415606,0.013123,0.915124,0.942298,-1.93076,-0.396793,1.08749,4989.93,2721.21,3.93572,1.00117
alpha_user_raw[37],0.2539,0.0139896,0.952836,0.944632,-1.33098,0.255789,1.81133,4676.33,3097.75,3.68837,1.00077
alpha_user_raw[38],-0.84533,0.0116081,0.816302,0.830374,-2.15631,-0.862769,0.525886,4947.28,2993.94,3.90208,1.00078
alpha_user_raw[39],-1.11129,0.0117866,0.736868,0.742552,-2.35196,-1.09787,0.0692073,3946.9,2961.43,3.11304,1.00185
alpha_user_raw[40],0.0136405,0.00492228,0.347314,0.346899,-0.562267,0.0110114,0.58069,5091.65,2915.4,4.01595,1.00494
alpha_user_raw[41],-0.124398,0.0136709,0.962031,0.967955,-1.69404,-0.117636,1.46293,5072.53,2783.3,4.00087,1.00015
alpha_user_raw[42],-0.631333,0.0129129,0.929844,0.927355,-2.1557,-0.630854,0.907536,5203.38,2849.11,4.10407,1.00019
alpha_user_raw[43],-1.57072,0.00645877,0.450362,0.442541,-2.30436,-1.56543,-0.830581,4866.14,2615.74,3.83809,1.00178
alpha_user_raw[44],-0.28569,0.011334,0.790529,0.807659,-1.56245,-0.290445,0.987741,4890.35,3002.88,3.85718,1.00068
alpha_user_raw[45],-0.270246,0.0150883,0.969811,0.975856,-1.84412,-0.268711,1.35506,4214.29,2631.2,3.32395,1.00136
alpha_user_raw[46],0.14761,0.00909624,0.69646,0.682024,-0.978325,0.153868,1.28705,5901.19,2510.48,4.65446,1.0043
alpha_user_raw[47],-0.436499,0.0133349,0.954315,0.949876,-2.01606,-0.418627,1.15352,5150.18,2978.87,4.06211,0.99989
alpha_user_raw[48],0.451646,0.013694,0.93667,0.943965,-1.04211,0.450763,1.96535,4725.85,2934.84,3.72743,1.00127
alpha_user_raw[49],0.671104,0.0132309,0.941602,0.9132,-0.868866,0.662307,2.22309,5153.23,2603.1,4.06452,1.00147
alpha_user_raw[50],0.220624,0.0137076,0.950553,0.989759,-1.3076,0.200401,1.75888,4810.67,2912.08,3.79433,1.00052
alpha_user_raw[51],0.370277,0.0134823,0.932309,0.928325,-1.1405,0.379603,1.89155,4817.32,2522.5,3.79958,1.00319
alpha_user_raw[52],0.41436,0.0137445,0.933844,0.929161,-1.10337,0.408233,1.9786,4630.67,3077.2,3.65236,0.999823
alpha_user_raw[53],0.0601445,0.0129711,0.878052,0.856638,-1.36989,0.0555232,1.52369,4629.32,2534.99,3.65129,1.00173
alpha_user_raw[54],-0.332628,0.0134548,0.965606,0.976931,-1.92538,-0.325532,1.23916,5176.74,2470.39,4.08307,1.00023
alpha_user_raw[55],0.535985,0.01407,0.911421,0.915515,-0.968867,0.525876,2.0292,4221.79,2654.78,3.32986,1.00079
alpha_user_raw[56],-0.0143567,0.0160995,0.952559,0.934596,-1.5917,-0.0256737,1.57566,3536.19,2754.94,2.78911,1.00119
alpha_user_raw[57],-0.221825,0.0131729,0.944727,0.914654,-1.76415,-0.237383,1.39816,5147.04,2873.63,4.05963,1.00203
alpha_user_raw[58],0.361295,0.0138672,0.953617,0.965673,-1.21013,0.351801,1.88956,4737.62,2822.43,3.73671,1.00094
alpha_user_raw[59],-0.267149,0.0146248,0.946053,0.947561,-1.78891,-0.273433,1.29133,4201.96,2969.11,3.31422,1.00074
alpha_user_raw[60],-0.0287223,0.0114461,0.807506,0.822644,-1.34721,-0.0224303,1.27081,5025.76,2404.31,3.96398,0.999945
alpha_user_raw[61],0.105655,0.0130231,0.953264,0.961391,-1.46823,0.112293,1.65918,5410.79,2968.97,4.26766,1.00085
alpha_user_raw[62],0.350553,0.0127363,0.87311,0.859147,-1.06044,0.345378,1.78674,4652.27,2799.39,3.66939,1.0017
