,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-41811.6,3.60701,124.389,125.643,-42014.3,-41811.9,-41605.7,1194.32,1830.6,1.37945,1.00172
beta_D[1],0.0613056,0.00050776,0.034711,0.0336608,0.00428641,0.0609879,0.118422,4701.25,2602.55,5.42998,1.00087
beta_D[2],-0.0183739,0.00104918,0.0744266,0.075592,-0.14076,-0.0176064,0.100651,5019.34,2679.81,5.79738,1.00102
beta_D[3],-0.00173802,0.000515578,0.0361055,0.0351847,-0.0599793,-0.00118748,0.0577876,4975.35,2895.16,5.74656,1.00242
beta_D[4],0.0546157,0.000626198,0.0438658,0.0440437,-0.0174335,0.0537983,0.127728,4987.56,3005.96,5.76067,1.00013
beta_D[5],0.0642546,0.00129284,0.0902752,0.0914856,-0.0832561,0.0644748,0.211334,4961.67,2932.31,5.73077,1.00234
beta_D[6],0.0766324,0.000655296,0.0474533,0.0473545,-0.00184074,0.0762468,0.15319,5389.1,2651.91,6.22445,1.00006
beta_D[7],-0.0862049,0.00113868,0.0805355,0.0807005,-0.221486,-0.0859303,0.0472256,5047.22,2602.2,5.82957,0.999808
beta_D[8],0.00434718,0.000613969,0.0461126,0.0454887,-0.0709362,0.00517724,0.0783063,5712.13,3114.22,6.59755,1.0004
beta_D[9],-0.084931,0.000665861,0.0486597,0.0472575,-0.165124,-0.0849109,-0.0037265,5381.96,2872.45,6.21621,1.00178
beta_D[10],-0.00756256,0.000982078,0.0710898,0.0711598,-0.125059,-0.0083651,0.110731,5280.39,2869.93,6.0989,1.00182
beta_D[11],-0.048723,0.00094289,0.066166,0.0647842,-0.159124,-0.0492258,0.059462,5045.84,2826.18,5.82798,1.00112
beta_D[12],0.283275,0.00492824,0.353963,0.335416,-0.271742,0.272541,0.892856,5347.98,2276.86,6.17696,1.00265
beta_D[13],-0.299389,0.00450788,0.305534,0.29474,-0.816277,-0.288963,0.183247,4759.35,2697.51,5.49709,1.0007
beta_D[14],-0.00153159,0.00114649,0.0776955,0.0770724,-0.131095,-0.00214811,0.12501,4660.88,2903.83,5.38336,1.00217
beta_D[15],0.231625,0.00260373,0.17502,0.174314,-0.0487089,0.228666,0.522741,4673.71,2481.97,5.39818,0.999798
beta_D[16],0.372139,0.0056202,0.360544,0.357077,-0.173409,0.346615,0.988812,4620.06,2617.25,5.3362,1.00225
beta_D[17],0.257969,0.00134437,0.0967641,0.0936097,0.102517,0.25479,0.421484,5319.3,2877.67,6.14384,0.999742
beta_D[18],-0.0238344,0.000382624,0.0285681,0.0278287,-0.0720056,-0.0243617,0.0237376,5557.75,2718.01,6.41924,1.00019
beta_D[19],0.0225918,0.00068069,0.0475542,0.0484164,-0.0538477,0.0228408,0.100343,4917.73,2662.56,5.68001,1.00041
beta_D[20],0.141262,0.00124879,0.0902255,0.0890095,-0.00242941,0.139899,0.292835,5388.09,2749.41,6.22328,1.002
beta_D[21],-0.133487,0.00386534,0.272498,0.249159,-0.589971,-0.128656,0.30894,5223.57,2509.93,6.03327,1.00213
beta_D[22],0.0797619,0.000709061,0.0511777,0.0523926,-0.00388227,0.0801923,0.164336,5254.12,2845.48,6.06855,1.00079
beta_D[23],0.0349745,0.00154166,0.103733,0.103927,-0.129114,0.033517,0.204272,4826.19,2676.77,5.57429,1.00278
beta_D[24],0.0165189,0.000890775,0.0612041,0.0616621,-0.0835084,0.0177642,0.118647,4801.3,2869.98,5.54554,1.00255
beta_D[25],0.908148,0.010494,0.654661,0.653182,-0.0518124,0.851823,2.07303,4468.95,2374.95,5.16167,0.999817
beta_D[26],0.188976,0.00413989,0.301181,0.290682,-0.290062,0.184958,0.698465,5336.75,2776.52,6.16399,1.00132
beta_D[27],0.085248,0.00139574,0.0993174,0.0999163,-0.0728869,0.0844394,0.247489,5150.56,2539.04,5.94894,1.00018
beta_D[28],-0.348362,0.0104238,0.678094,0.670824,-1.45054,-0.356206,0.758608,4266.87,2642.59,4.92827,1.00093
beta_D[29],0.0540129,0.00165341,0.115446,0.116396,-0.135509,0.0531235,0.239684,4962.17,2615.4,5.73134,1.00107
beta_D[30],0.018876,0.000598983,0.0415943,0.0425968,-0.0500082,0.0196664,0.0851123,4893.67,2959.17,5.65223,1.00018
beta_D[31],0.146886,0.00107572,0.0795273,0.0793984,0.0176843,0.146358,0.278025,5392.32,2661.62,6.22818,1.00186
beta_D[32],0.0743521,0.000841023,0.0569959,0.0568094,-0.019444,0.0743225,0.169671,4598.68,2657.51,5.31151,1.00279
beta_D[33],-0.640659,0.0121451,0.864173,0.852015,-2.0886,-0.634924,0.754124,5156.83,2483.4,5.95618,1.00021
beta_D[34],0.0690603,0.00183297,0.12469,0.121635,-0.137978,0.069054,0.27016,4728.82,2858.99,5.46183,1.00264
beta_D[35],-0.0289553,0.000815348,0.0587054,0.0598059,-0.126539,-0.0284861,0.0663704,5187.42,2955.51,5.99151,1.00276
beta_D[36],-0.145517,0.0023442,0.158293,0.15886,-0.40748,-0.146163,0.118894,4633.23,2905.67,5.35142,0.999958
beta_D[37],0.105593,0.0015201,0.105756,0.10611,-0.0656884,0.105061,0.283901,4874.21,2658.92,5.62975,1.00072
beta_D[38],-0.0237291,0.00103699,0.0694119,0.0686799,-0.138666,-0.0237699,0.0925883,4542.83,2693.45,5.247,1.00124
beta_D[39],0.684049,0.00619137,0.418701,0.400346,0.0282321,0.665609,1.38676,4803.79,2571.57,5.54842,1.00052
beta_D[40],0.0664062,0.000989887,0.0711884,0.0721858,-0.0512075,0.0671242,0.183198,5288.22,2697.71,6.10794,0.999948
beta_D[41],0.343219,0.00508621,0.399029,0.392357,-0.280938,0.334113,1.02413,6261.87,2920.66,7.23251,0.999711
beta_D[42],-0.338612,0.00246525,0.16703,0.161976,-0.632462,-0.328917,-0.0793718,4824.35,2612.65,5.57216,1.00365
beta_D[43],0.0686652,0.00127508,0.0898255,0.0890377,-0.0765111,0.0691566,0.221335,5019.67,2872.17,5.79775,0.999786
beta_D[44],0.116303,0.00265447,0.185487,0.18583,-0.1898,0.112055,0.426336,4928.09,2610.22,5.69198,1.00565
beta_D[45],0.317995,0.00371961,0.254598,0.243013,-0.0806585,0.308444,0.754182,4790.9,2835.34,5.53353,1.00037
beta_D[46],-0.00997335,0.0013194,0.0905669,0.0922813,-0.159234,-0.0103065,0.13912,4594.35,2666.45,5.30651,1.00061
beta_D[47],0.137835,0.00107945,0.0729156,0.075738,0.0199415,0.13499,0.258361,4630.41,2584.15,5.34816,1.0022
gamma_no_prior,0.0267268,0.00024277,0.0141427,0.0140237,0.00342939,0.0269323,0.0498449,3419.62,2902.26,3.94969,1.00023
alpha_user_raw[1],-0.423138,0.00871158,0.612434,0.61978,-1.44114,-0.4064,0.556997,5045.48,2650.62,5.82757,1.001
alpha_user_raw[2],0.238216,0.0141625,0.962314,0.949907,-1.39881,0.263628,1.82067,4631.79,2984.57,5.34975,1.00075
alpha_user_raw[3],0.0345353,0.0118336,0.873782,0.879331,-1.39142,0.0433572,1.45952,5432.06,2880.93,6.27407,1.00166
alpha_user_raw[4],0.195215,0.0117604,0.854365,0.846389,-1.20316,0.196162,1.65236,5291.37,2731.5,6.11158,1.00028
alpha_user_raw[5],0.212068,0.0128835,0.993023,1.00135,-1.41391,0.189431,1.88527,6022.49,2462.44,6.95602,1.00305
alpha_user_raw[6],0.660956,0.011856,0.819559,0.814729,-0.682727,0.662567,2.0082,4879.44,2850.62,5.63579,1.00148
alpha_user_raw[7],0.237147,0.0129647,0.933762,0.939863,-1.29174,0.227617,1.77845,5241.52,2605.25,6.05399,1.00065
alpha_user_raw[8],-0.240129,0.0135329,0.959671,0.969512,-1.83137,-0.232889,1.32583,5072.1,2902.96,5.85832,1.00063
alpha_user_raw[9],-0.237495,0.0141467,0.975451,1.00619,-1.85583,-0.224713,1.3378,4784.73,2746.01,5.5264,1.00064
alpha_user_raw[10],-0.404182,0.0121633,0.89362,0.886351,-1.88152,-0.403348,1.06459,5487.17,2897.36,6.33773,1.00158
alpha_user_raw[11],0.248215,0.014261,0.962686,0.977619,-1.32449,0.247104,1.85057,4652.28,2838.09,5.37342,1.00046
alpha_user_raw[12],0.795304,0.0131608,0.92416,0.911844,-0.708895,0.775231,2.32195,4846.99,2846.48,5.59831,1.001
alpha_user_raw[13],0.225496,0.0137026,0.981894,0.964025,-1.3506,0.209578,1.8322,5252.04,2031.03,6.06614,1.00117
alpha_user_raw[14],-0.243072,0.0134396,0.97516,0.995195,-1.83449,-0.246308,1.38105,5343.6,3159.19,6.1719,1.00003
alpha_user_raw[15],-0.206735,0.0122115,0.86745,0.870375,-1.64184,-0.211655,1.22695,5084.76,2902.01,5.87293,0.999895
alpha_user_raw[16],-0.264752,0.014207,0.983906,0.992204,-1.87907,-0.267553,1.35834,4837.45,2790.7,5.58729,0.999692
alpha_user_raw[17],0.435791,0.0121238,0.929245,0.920148,-1.0786,0.427526,2.00961,5863.95,2745.98,6.7729,1.00086
alpha_user_raw[18],0.422244,0.0127344,0.955274,0.924722,-1.14142,0.4416,1.99991,5604.73,2590.03,6.47351,1.00223
alpha_user_raw[19],-0.233816,0.0134103,0.955848,0.975081,-1.84549,-0.235033,1.32118,5102.69,2857.93,5.89365,1.00078
alpha_user_raw[20],0.0139704,0.0120785,0.901746,0.927902,-1.45711,0.0165934,1.45764,5607.91,2803.22,6.47718,1.00168
alpha_user_raw[21],0.224351,0.0134045,1.00687,0.994254,-1.42344,0.215344,1.87071,5691.56,2483.85,6.5738,1.00254
alpha_user_raw[22],0.245031,0.0144971,0.97457,0.992574,-1.3449,0.244124,1.82884,4516.4,2748.29,5.21648,1.00168
alpha_user_raw[23],-1.03367,0.00250011,0.162094,0.1607,-1.3087,-1.02601,-0.775094,4333.13,2655.18,5.0048,1.00131
alpha_user_raw[24],-0.227119,0.0143431,0.975638,0.956854,-1.84391,-0.229866,1.41589,4687.35,2432.58,5.41392,1.00055
alpha_user_raw[25],0.221907,0.0144181,0.977355,0.975938,-1.40472,0.241991,1.85536,4636.18,2821.23,5.35482,1.00391
alpha_user_raw[26],-0.439274,0.0130698,0.929061,0.943085,-1.93749,-0.447085,1.11527,5060.27,2934.24,5.84465,1.00024
alpha_user_raw[27],-0.371337,0.0110467,0.854198,0.839666,-1.7837,-0.377114,1.0385,5951.29,2959.41,6.87378,1.00172
alpha_user_raw[28],-1.05759,0.0107952,0.773939,0.776773,-2.32923,-1.05077,0.184084,5184.85,2901.3,5.98854,1.0019
alpha_user_raw[29],0.355326,0.0122213,0.854201,0.869904,-1.07073,0.351829,1.75219,4943.01,2932.77,5.70922,1.00225
alpha_user_raw[30],-0.332359,0.0115324,0.806929,0.762537,-1.64819,-0.336208,1.01894,4917.42,2324.82,5.67966,1.00162
alpha_user_raw[31],0.0100038,0.0133283,0.957882,0.94139,-1.57654,0.00353951,1.53841,5332.13,2642.96,6.15866,1.00075
alpha_user_raw[32],-0.220141,0.0134341,0.924524,0.920515,-1.71221,-0.219335,1.29487,4797.14,2684.73,5.54073,1.0002
alpha_user_raw[33],-0.872133,0.0101902,0.756783,0.76568,-2.12063,-0.856805,0.343695,5584.47,2841.51,6.45011,1.00136
alpha_user_raw[34],-1.16206,0.0100179,0.705589,0.70423,-2.32233,-1.14822,-0.0277998,4976.51,2848.52,5.74791,0.999937
alpha_user_raw[35],-0.596109,0.00475409,0.330442,0.32918,-1.13465,-0.597005,-0.0479643,4882.65,2655.26,5.6395,1.00101
alpha_user_raw[36],-0.201185,0.0128859,0.91399,0.910703,-1.70009,-0.205095,1.29297,5086.84,2768.41,5.87534,1.00027
alpha_user_raw[37],-0.832168,0.0117049,0.894622,0.883367,-2.33783,-0.836168,0.659136,5941.82,2298.79,6.86285,1.00077
alpha_user_raw[38],-1.97403,0.00614102,0.435001,0.439527,-2.69025,-1.96963,-1.26814,4966.15,2932.46,5.73594,1.00122
alpha_user_raw[39],-0.63541,0.010418,0.788786,0.772128,-1.93358,-0.636918,0.67285,5782.64,2606.45,6.67899,1.00219
alpha_user_raw[40],-0.215663,0.0131996,0.964491,0.950856,-1.82261,-0.211578,1.36895,5348.23,2910.82,6.17725,1.00368
alpha_user_raw[41],-0.0383992,0.00922914,0.678901,0.666169,-1.1488,-0.036888,1.07502,5465.66,2652.99,6.31287,1.00012
alpha_user_raw[42],-0.466741,0.0139745,0.946472,0.965712,-2.00735,-0.476529,1.05476,4655.09,2594.97,5.37667,1.00236
alpha_user_raw[43],0.447488,0.0140459,0.950816,0.966341,-1.11039,0.438047,2.01494,4645.57,3237.46,5.36567,1.00012
alpha_user_raw[44],0.441676,0.012545,0.938736,0.955999,-1.08879,0.444313,1.96725,5619.97,3245.6,6.49111,1.00129
alpha_user_raw[45],0.240585,0.0139083,0.974532,0.966913,-1.37007,0.255608,1.82372,4929.22,2667.83,5.69329,1.00242
alpha_user_raw[46],0.628085,0.0141933,0.910359,0.911208,-0.862918,0.63618,2.14085,4198.02,2835.85,4.84875,1.00186
alpha_user_raw[47],0.252073,0.0132864,0.9856,0.98043,-1.37758,0.275496,1.8802,5526.97,2832.41,6.38369,1.00085
alpha_user_raw[48],0.445903,0.0134905,0.932736,0.963544,-1.1045,0.449799,1.96372,4907.9,3141.55,5.66866,0.999872
alpha_user_raw[49],-0.56142,0.0124745,0.891898,0.863632,-2.04559,-0.550952,0.892591,5109.85,2278.06,5.90192,1.00229
alpha_user_raw[50],0.225952,0.0126766,0.972459,0.951099,-1.38282,0.228045,1.81338,5957.92,2605.38,6.88144,0.999648
alpha_user_raw[51],0.42922,0.0129316,0.944762,0.940769,-1.08989,0.430787,1.96698,5302.51,2706.14,6.12444,1.00137
alpha_user_raw[52],0.426666,0.0124823,0.952051,0.968429,-1.11805,0.427869,1.97443,5799.55,2876.7,6.69853,1.00136
alpha_user_raw[53],-0.176155,0.0116452,0.783133,0.775679,-1.47806,-0.17374,1.06761,4658.15,2858.99,5.3802,0.999921
alpha_user_raw[54],-0.00691176,0.0128451,0.963613,0.95068,-1.6063,-0.00327097,1.57391,5706.26,2848.93,6.59077,1.00083
alpha_user_raw[55],0.344012,0.0122995,0.875098,0.89338,-1.0903,0.327768,1.8177,5128.02,2675.55,5.9229,1.00208
alpha_user_raw[56],-0.241669,0.0132081,0.952117,0.955224,-1.80983,-0.267119,1.34138,5333.68,2877.14,6.16044,1.00036
alpha_user_raw[57],-0.259006,0.0145108,0.983571,0.989917,-1.88651,-0.252559,1.32699,4701.73,2396.02,5.43053,1.00094
alpha_user_raw[58],-0.431516,0.0129445,0.957514,0.953843,-2.01029,-0.427927,1.13354,5525.86,2381.37,6.38242,1.00184
alpha_user_raw[59],-0.227418,0.0127679,0.967214,0.950511,-1.85798,-0.224316,1.34434,5732.66,2890.49,6.62127,1.0046
alpha_user_raw[60],-0.225303,0.0129774,0.965535,0.953576,-1.84863,-0.20848,1.35228,5625.57,3058.9,6.49758,1.00065
alpha_user_raw[61],0.439624,0.0132349,0.943479,0.928842,-1.11584,0.440109,2.02326,5168.6,2708.95,5.96978,1.00087
alpha_user_raw[62],-0.220893,0.0143764,0.949515,0.922737,-1.81868,-0.222555,1.37445,4403.53,2577.46,5.08611,1.00147
alpha_user_raw[63],-0.227344,0.0141615,0.936369,0.929031,-1.76511,-0.218431,1.31369,4458.83,2648.26,5.14998,1.00131
alpha_user_raw[64],-0.654615,0.0140933,0.91626,0.922656,-2.16205,-0.656649,0.82321,4260.28,2962.81,4.92065,1.00041
alpha_user_raw[65],-0.230275,0.0130235,0.963646,0.99388,-1.82314,-0.243352,1.34328,5474.87,2694.59,6.32352,1.00103
alpha_user_raw[66],0.201025,0.0130664,1.00074,1.00365,-1.44425,0.194082,1.85358,5892.23,2694.06,6.80558,1.003
alpha_user_raw[67],0.207643,0.0147281,0.971588,0.961439,-1.37448,0.195696,1.81595,4354.24,2865.72,5.02918,1.00076
alpha_user_raw[68],0.215091,0.0131368,0.939381,0.943238,-1.3759,0.209377,1.7363,5214.24,2519.09,6.02249,1.001
alpha_user_raw[69],-0.242254,0.0133458,0.970647,0.95487,-1.83959,-0.231024,1.35738,5307.18,2896.23,6.12983,1.00119
alpha_user_raw[70],0.35491,0.0124548,0.872632,0.877861,-1.07507,0.358382,1.77575,4935.79,2614.37,5.70088,1.00345
alpha_user_raw[71],-0.703892,0.0102506,0.76097,0.761487,-1.92249,-0.703255,0.553065,5533.57,2723.93,6.39132,1.00061
alpha_user_raw[72],-0.817753,0.012159,0.909302,0.941618,-2.31524,-0.815351,0.646686,5710.55,2946.78,6.59573,1.00095
alpha_user_raw[73],0.787039,0.0128675,0.893434,0.87093,-0.681553,0.778885,2.27216,4837.9,3040.63,5.58781,1.00084
alpha_user_raw[74],0.243267,0.0134539,0.979372,0.999709,-1.38598,0.249167,1.85648,5354.76,2494.72,6.18479,1.00069
alpha_user_raw[75],0.139222,0.0119085,0.819015,0.806083,-1.1992,0.123603,1.50467,4769.86,2979.51,5.50922,1.00053
alpha_user_raw[76],-0.247942,0.0138083,1.02537,1.04522,-1.94668,-0.259522,1.413,5550.85,2690.46,6.41127,1.00044
alpha_user_raw[77],-0.24198,0.0130564,0.948837,0.920959,-1.78329,-0.253886,1.3114,5325.88,2611.77,6.15143,0.999684
alpha_user_raw[78],-0.254728,0.0136839,0.942017,0.919014,-1.80573,-0.253312,1.32199,4770.63,2817.19,5.51012,1.00066
alpha_user_raw[79],-0.455769,0.012239,0.940616,0.945519,-1.97841,-0.464647,1.09388,5939.9,2737.66,6.86064,1.00048
alpha_user_raw[80],-1.02382,0.0111976,0.768353,0.790058,-2.30713,-1.0103,0.214322,4803.86,2674.62,5.5485,1.00173
alpha_user_raw[81],-0.243913,0.012771,0.968668,0.959435,-1.83967,-0.231507,1.36927,5787.81,2991.7,6.68497,1.0012
alpha_user_raw[82],0.215616,0.0139804,1.00727,1.00964,-1.42909,0.213566,1.87288,5307.98,2502.22,6.13075,1.00271
alpha_user_raw[83],0.219401,0.0128921,0.951525,0.952011,-1.31325,0.192705,1.80751,5481.97,2866.15,6.33172,1.00051
alpha_user_raw[84],-0.241839,0.0132039,0.961423,0.93725,-1.84523,-0.232692,1.34353,5338.3,2611.72,6.16578,1.00668
alpha_user_raw[85],0.436269,0.0132471,0.964288,0.964329,-1.15651,0.443752,2.02204,5351.92,2793.7,6.18151,0.999813
alpha_user_raw[86],-0.223397,0.013469,0.988453,1.00586,-1.84338,-0.218031,1.38227,5410.14,2875.78,6.24875,1.00128
alpha_user_raw[87],-0.000388386,0.0132837,0.931311,0.929236,-1.56533,0.00470665,1.50339,4950.16,2694.5,5.71747,1.00084
alpha_user_raw[88],0.212344,0.0128916,0.982651,1.01411,-1.3865,0.206122,1.82992,5833.13,3079.15,6.73731,1.00155
alpha_user_raw[89],-0.794698,0.00955036,0.669372,0.692464,-1.8885,-0.779848,0.280825,4944.06,2543.53,5.71042,1.00316
alpha_user_raw[90],-0.231313,0.0132237,0.984055,0.968041,-1.85149,-0.240108,1.37991,5579.92,2740.22,6.44485,1.00163
alpha_user_raw[91],0.34046,0.00627661,0.458849,0.455883,-0.423935,0.336413,1.07956,5428.67,3034.75,6.27016,1.0031
alpha_user_raw[92],-0.0182157,0.0119174,0.843957,0.835577,-1.41754,-0.00365297,1.35625,5121.95,2371.53,5.91589,1.003
alpha_user_raw[93],0.2096,0.0123311,0.891376,0.883552,-1.25212,0.219433,1.68073,5271.4,3188.6,6.0885,1.00079
alpha_user_raw[94],0.23591,0.0140886,0.992387,0.974707,-1.40654,0.242893,1.87292,4990.17,2539.86,5.76368,1.00084
alpha_user_raw[95],0.436618,0.0109763,0.774931,0.767041,-0.822599,0.425168,1.72413,4990.69,2611.29,5.76429,1.00061
alpha_user_raw[96],-0.133534,0.00782708,0.612522,0.608226,-1.14592,-0.142023,0.872806,6149.86,3021.56,7.10314,1.00479
alpha_user_raw[97],0.615555,0.0117653,0.83138,0.819536,-0.787814,0.622029,1.97407,4933.26,2802.21,5.69796,1.00072
alpha_user_raw[98],-0.222606,0.0135436,0.961049,0.969164,-1.77003,-0.236339,1.38157,5062.55,2664.95,5.84728,0.999863
alpha_user_raw[99],0.242676,0.0137971,0.98124,0.971313,-1.40697,0.238672,1.85452,5084.6,2852.82,5.87275,1.00057
alpha_user_raw[100],0.0169406,0.0139174,0.931373,0.930009,-1.5253,0.0164874,1.56587,4556.09,2555.46,5.26232,1.00061
alpha_user_raw[101],0.57578,0.0122494,0.865376,0.889707,-0.837246,0.579857,1.9989,4994.85,2851.96,5.76909,1.00191
alpha_user_raw[102],0.417055,0.0133833,0.936868,0.947659,-1.08988,0.414116,1.95355,4924.03,2661.24,5.6873,0.999951
alpha_user_raw[103],-0.232917,0.0139873,0.981529,0.973829,-1.83431,-0.252508,1.40613,5015.06,2900.62,5.79243,1.00128
alpha_user_raw[104],-0.535786,0.0119626,0.86038,0.851616,-1.9297,-0.529528,0.856951,5214.44,2886.95,6.02272,1.00041
alpha_user_raw[105],-0.236821,0.0145841,0.980901,0.959286,-1.85663,-0.24985,1.40853,4572.59,2714.09,5.28138,1.00074
alpha_user_raw[106],0.728117,0.00960652,0.72881,0.748578,-0.456288,0.72276,1.92645,5863.16,2688.29,6.77199,1.00255
alpha_user_raw[107],0.239765,0.0132604,0.933035,0.917395,-1.269,0.23374,1.77621,5007.09,3009.42,5.78323,1.00134
alpha_user_raw[108],0.243187,0.0140833,0.969524,0.979906,-1.34792,0.229537,1.83995,4717.15,2070.2,5.44834,1.00158
alpha_user_raw[109],0.218858,0.0133263,0.974218,0.988465,-1.37334,0.217814,1.77747,5380.17,2586.19,6.21414,1.00221
alpha_user_raw[110],-0.178101,0.0110573,0.828075,0.826196,-1.51918,-0.186553,1.17908,5653.73,2601.68,6.53011,1.00034
alpha_user_raw[111],-0.0165924,0.0122572,0.912166,0.893255,-1.50102,-0.0284493,1.50554,5613.9,2670.43,6.4841,1.0008
alpha_user_raw[112],-0.235856,0.0139915,0.95286,0.969262,-1.8114,-0.245833,1.33093,4697.25,2543.14,5.42536,1.00224
alpha_user_raw[113],0.247764,0.0140094,0.972865,0.95697,-1.35742,0.256399,1.82829,4908.57,2666.96,5.66943,1.00243
alpha_user_raw[114],0.191142,0.0134776,0.913373,0.918039,-1.28126,0.174275,1.70072,4629.46,2784.95,5.34707,1.00143
alpha_user_raw[115],-0.0166679,0.012122,0.883559,0.893531,-1.47762,-0.0249833,1.421,5367.6,2467.23,6.19961,1.00385
alpha_user_raw[116],-0.535395,0.0101298,0.722733,0.717934,-1.7182,-0.530349,0.630321,5242.49,2628.85,6.05512,1.00274
alpha_user_raw[117],-0.425071,0.0140312,0.980571,0.988431,-2.03312,-0.404868,1.12126,4950.81,2490.48,5.71823,1.00172
alpha_user_raw[118],0.241547,0.0134847,0.989005,0.973688,-1.39868,0.236605,1.86676,5498.47,2545.97,6.35078,1.00151
alpha_user_raw[119],-0.419233,0.0132748,0.919854,0.947961,-1.90753,-0.432955,1.13877,4918.63,2727.86,5.68105,1.00123
alpha_user_raw[120],-0.220696,0.0128555,0.981599,0.982917,-1.86765,-0.226421,1.41739,5895.95,2575.16,6.80987,0.999936
alpha_user_raw[121],0.211737,0.013242,0.98676,0.979599,-1.3986,0.222263,1.83332,5551.81,2901.19,6.41238,1.00074
alpha_user_raw[122],0.226104,0.0140874,0.968962,0.968323,-1.33931,0.216008,1.81541,4828.09,2762.8,5.57648,1.00215
alpha_user_raw[123],0.238793,0.0118776,0.962553,0.96329,-1.34257,0.243801,1.86084,6693.0,2901.46,7.73047,1.00093
alpha_user_raw[124],-0.441535,0.0129908,0.943353,0.91541,-2.01398,-0.437652,1.08544,5303.68,2891.4,6.12579,1.00273
alpha_user_raw[125],0.222092,0.013675,0.987782,0.985645,-1.38888,0.232553,1.83928,5305.11,2819.07,6.12744,1.00141
alpha_user_raw[126],-0.228301,0.0137585,1.0006,0.996636,-1.84568,-0.243992,1.36937,5292.78,2552.29,6.11321,1.00111
alpha_user_raw[127],0.227404,0.0127769,0.999713,1.01624,-1.41031,0.215548,1.88243,6199.8,2683.32,7.16082,1.00027
alpha_user_raw[128],-0.231766,0.0131661,0.974012,0.984283,-1.8372,-0.218138,1.34452,5554.89,2866.83,6.41594,1.00158
alpha_user_raw[129],0.430593,0.0136786,0.929024,0.933746,-1.06011,0.419773,1.97557,4662.79,2676.64,5.38555,1.00177
alpha_user_raw[130],0.233815,0.0130122,0.954162,0.946778,-1.34172,0.236805,1.81114,5494.54,2741.93,6.34624,0.999825
alpha_user_raw[131],-0.210146,0.011914,0.910831,0.869156,-1.70155,-0.21487,1.27128,5851.87,2751.95,6.75896,1.00011
alpha_user_raw[132],-0.257613,0.0125033,0.95382,0.948824,-1.82949,-0.245951,1.31057,5902.06,3201.63,6.81692,0.99983
alpha_user_raw[133],0.39488,0.0120903,0.893996,0.915845,-1.05802,0.414681,1.84832,5524.95,2688.14,6.38136,1.00137
alpha_user_raw[134],0.637309,0.0134335,0.934238,0.937028,-0.903409,0.647871,2.15817,4895.08,2443.88,5.65385,1.00003
alpha_user_raw[135],0.23808,0.0133481,0.960633,0.94329,-1.35145,0.234659,1.82614,5207.84,2657.66,6.01509,1.00079
alpha_user_raw[136],-0.575069,0.0131989,0.884129,0.883032,-2.01957,-0.578033,0.882325,4553.72,2494.15,5.25958,1.00079
alpha_user_raw[137],-0.232638,0.0124034,0.977555,0.968617,-1.82831,-0.238284,1.34051,6286.4,2612.67,7.26084,1.00142
alpha_user_raw[138],0.212394,0.0139074,0.966405,0.968071,-1.36254,0.205308,1.8071,4853.62,2804.29,5.60597,1.00213
alpha_user_raw[139],0.577016,0.0127016,0.898233,0.908207,-0.881603,0.584724,2.0402,4955.65,2725.2,5.72381,1.00055
alpha_user_raw[140],0.331641,0.00780094,0.582658,0.581329,-0.614857,0.33134,1.30035,5604.31,2616.74,6.47302,1.00462
alpha_user_raw[141],-0.234603,0.01322,0.945741,0.953001,-1.76593,-0.245751,1.36365,5124.66,2822.48,5.91902,0.999912
alpha_user_raw[142],-0.434369,0.0116015,0.903319,0.903793,-1.88245,-0.436603,1.08089,6110.35,2971.44,7.0575,1.00018
alpha_user_raw[143],0.00544142,0.0130243,0.915064,0.903257,-1.48873,0.00527764,1.50467,4954.01,2910.69,5.72192,1.0004
alpha_user_raw[144],-0.286827,0.0103852,0.757597,0.745018,-1.53544,-0.304799,0.972421,5347.22,2479.08,6.17609,1.00029
alpha_user_raw[145],-0.239002,0.0128809,0.985367,1.00077,-1.83962,-0.232328,1.36358,5853.17,2524.51,6.76045,1.00069
alpha_user_raw[146],0.19526,0.0126898,0.917087,0.910648,-1.30862,0.198404,1.71658,5276.02,2750.57,6.09384,1.00084
alpha_user_raw[147],-0.24727,0.0133558,0.949123,0.932775,-1.81812,-0.235149,1.31399,5121.3,2659.11,5.91514,1.00144
alpha_user_raw[148],0.226694,0.0137348,0.989148,0.978627,-1.43174,0.21846,1.85603,5232.23,2501.89,6.04327,1.00008
alpha_user_raw[149],0.239846,0.0134543,0.978271,0.990393,-1.3584,0.234807,1.85379,5323.97,3078.93,6.14923,1.00403
alpha_user_raw[150],-0.188742,0.0126585,0.905683,0.893944,-1.65718,-0.187678,1.26962,5182.42,2928.26,5.98574,1.00089
alpha_user_raw[151],0.430874,0.0129844,0.958463,0.957884,-1.13595,0.436896,2.02902,5580.0,2637.37,6.44494,1.00038
alpha_user_raw[152],0.787124,0.0135518,0.930678,0.907953,-0.747069,0.783648,2.33523,4809.71,2846.87,5.55525,1.00103
alpha_user_raw[153],-0.237652,0.0129236,0.993082,0.956755,-1.89723,-0.225408,1.44434,5910.05,2696.18,6.82615,1.001
alpha_user_raw[154],0.187483,0.0126298,0.887455,0.897535,-1.27502,0.203168,1.63627,5004.9,2880.05,5.7807,1.00016
